2000.0 3000.0 0.0 0.0 0.0 0.25 0.0	2500.0 3000.0 0.0 0.0 0.0 0.25 0.0	2000.0 3500.0 0.0 0.0 0.0 0.25 0.0	2500.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-7000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-6500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-7000.0 3500.0 0.0 0.0 0.0 0.25 0.0	-6500.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-1500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-1000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-1500.0 3500.0 0.0 0.0 0.0 0.25 0.0	-1000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-4500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-4000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-4500.0 3500.0 0.0 0.0 0.0 0.25 0.0	-4000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-5000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-4500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-5000.0 3500.0 0.0 0.0 0.0 0.25 0.0	-4500.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-9000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-8500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-9000.0 3500.0 0.0 0.0 0.0 0.25 0.0	-8500.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
3500.0 3000.0 0.0 0.0 0.0 0.25 0.0	4000.0 3000.0 0.0 0.0 0.0 0.25 0.0	3500.0 3500.0 0.0 0.0 0.0 0.25 0.0	4000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-11500.0 -11000.0 0.0 0.0 0.0 0.25 0.0	-11000.0 -11000.0 0.0 0.0 0.0 0.25 0.0	-11500.0 -10500.0 0.0 0.0 0.0 0.25 0.0	-11000.0 -10500.0 0.0 0.0 0.0 0.25 0.0  1
-500.0 3000.0 0.0 0.0 0.0 0.25 0.0	1.52588e-005 3000.0 0.0 0.0 0.0 0.25 0.0	-500.0 3500.0 0.0 0.0 0.0 0.25 0.0	1.52588e-005 3500.0 0.0 0.0 0.0 0.25 0.0  1
-10500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-10000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-10500.0 3500.0 0.0 0.0 0.0 0.25 0.0	-10000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
7000.0 3000.0 0.0 0.0 0.0 0.25 0.0	7500.0 3000.0 0.0 0.0 0.0 0.25 0.0	7000.0 3500.0 0.0 0.0 0.0 0.25 0.0	7500.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-2500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-2000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-2500.0 3500.0 0.0 0.0 0.0 0.25 0.0	-2000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
2096.0 112.0 0.0 0.0 0.0 0.25 0.0	2224.0 112.0 0.0 0.0 0.0 0.25 0.0	2096.0 240.0 0.0 0.0 0.0 0.25 0.0	2224.0 240.0 0.0 0.0 0.0 0.25 0.0  1
-3000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-2500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-3000.0 3500.0 0.0 0.0 0.0 0.25 0.0	-2500.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-6500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-6000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-6500.0 3500.0 0.0 0.0 0.0 0.25 0.0	-6000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
2500.0 3000.0 0.0 0.0 0.0 0.25 0.0	3000.0 3000.0 0.0 0.0 0.0 0.25 0.0	2500.0 3500.0 0.0 0.0 0.0 0.25 0.0	3000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-9500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-9000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-9500.0 3500.0 0.0 0.0 0.0 0.25 0.0	-9000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
-3500.0 3000.0 0.0 0.0 0.0 0.25 0.0	-3000.0 3000.0 0.0 0.0 0.0 0.25 0.0	-3500.0 3500.0 0.0 0.0 0.0 0.25 0.0	-3000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
1500.0 3000.0 0.0 0.0 0.0 0.25 0.0	2000.0 3000.0 0.0 0.0 0.0 0.25 0.0	1500.0 3500.0 0.0 0.0 0.0 0.25 0.0	2000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
5500.0 3000.0 0.0 0.0 0.0 0.25 0.0	6000.0 3000.0 0.0 0.0 0.0 0.25 0.0	5500.0 3500.0 0.0 0.0 0.0 0.25 0.0	6000.0 3500.0 0.0 0.0 0.0 0.25 0.0  1
8500.0 2000.0 0.0 0.0 0.0 0.25 0.0	9000.0 2000.0 0.0 0.0 0.0 0.25 0.0	8500.0 2500.0 0.0 0.0 0.0 0.25 0.0	9000.0 2500.0 0.0 0.0 0.0 0.25 0.0  1
10500.0 2000.0 0.0 0.0 0.0 0.25 0.0	11000.0 2000.0 0.0 0.0 0.0 0.25 0.0	10500.0 2500.0 0.0 0.0 0.0 0.25 0.0	11000.0 2500.0 0.0 0.0 0.0 0.25 0.0  1
7500.0 2000.0 0.0 0.0 0.0 0.25 0.0	8000.0 2000.0 0.0 0.0 0.0 0.25 0.0	7500.0 2500.0 0.0 0.0 0.0 0.25 0.0	8000.0 2500.0 0.0 0.0 0.0 0.25 0.0  1
9000.0 2000.0 0.0 0.0 0.0 0.25 0.0	9500.0 2000.0 0.0 0.0 0.0 0.25 0.0	9000.0 2500.0 0.0 0.0 0.0 0.25 0.0	9500.0 2500.0 0.0 0.0 0.0 0.25 0.0  1
8000.0 2000.0 0.0 0.0 0.0 0.25 0.0	8500.0 2000.0 0.0 0.0 0.0 0.25 0.0	8000.0 2500.0 0.0 0.0 0.0 0.25 0.0	8500.0 2500.0 0.0 0.0 0.0 0.25 0.0  1
11000.0 2000.0 0.0 0.0 0.0 0.25 0.0	11500.0 2000.0 0.0 0.0 0.0 0.25 0.0	11000.0 2500.0 0.0 0.0 0.0 0.25 0.0	11500.0 2500.0 0.0 0.0 0.0 0.25 0.0  1
8500.0 1500.0 0.0 0.0 0.0 0.25 0.0	9000.0 1500.0 0.0 0.0 0.0 0.25 0.0	8500.0 2000.0 0.0 0.0 0.0 0.25 0.0	9000.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
11500.0 1500.0 0.0 0.0 0.0 0.25 0.0	12000.0 1500.0 0.0 0.0 0.0 0.25 0.0	11500.0 2000.0 0.0 0.0 0.0 0.25 0.0	12000.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
10500.0 1500.0 0.0 0.0 0.0 0.25 0.0	11000.0 1500.0 0.0 0.0 0.0 0.25 0.0	10500.0 2000.0 0.0 0.0 0.0 0.25 0.0	11000.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
10000.0 1500.0 0.0 0.0 0.0 0.25 0.0	10500.0 1500.0 0.0 0.0 0.0 0.25 0.0	10000.0 2000.0 0.0 0.0 0.0 0.25 0.0	10500.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
7500.0 1500.0 0.0 0.0 0.0 0.25 0.0	8000.0 1500.0 0.0 0.0 0.0 0.25 0.0	7500.0 2000.0 0.0 0.0 0.0 0.25 0.0	8000.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
9500.0 1500.0 0.0 0.0 0.0 0.25 0.0	10000.0 1500.0 0.0 0.0 0.0 0.25 0.0	9500.0 2000.0 0.0 0.0 0.0 0.25 0.0	10000.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
11000.0 1500.0 0.0 0.0 0.0 0.25 0.0	11500.0 1500.0 0.0 0.0 0.0 0.25 0.0	11000.0 2000.0 0.0 0.0 0.0 0.25 0.0	11500.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
6000.0 9008.0 0.0 0.0 0.0 0.25 0.0	7184.0 9008.0 0.0 0.0 0.0 0.25 0.0	6000.0 9092.0 0.0 0.0 0.0 0.25 0.0	7184.0 9092.0 0.0 0.0 0.0 0.25 0.0  1
7326.0 9008.0 0.0 0.0 0.0 0.25 0.0	7356.0 9008.0 0.0 0.0 0.0 0.25 0.0	7326.0 9092.0 0.0 0.0 0.0 0.25 0.0	7356.0 9092.0 0.0 0.0 0.0 0.25 0.0  1
6000.0 8578.0 0.0 0.0 0.0 0.25 0.0	7356.0 8578.0 0.0 0.0 0.0 0.25 0.0	6000.0 9008.0 0.0 0.0 0.0 0.25 0.0	7356.0 9008.0 0.0 0.0 0.0 0.25 0.0  1
6000.0 6002.0 0.0 0.0 0.0 0.25 0.0	7144.0 6002.0 0.0 0.0 0.0 0.25 0.0	6000.0 8578.0 0.0 0.0 0.0 0.25 0.0	7144.0 8578.0 0.0 0.0 0.0 0.25 0.0  1
7334.0 6002.0 0.0 0.0 0.0 0.25 0.0	7356.0 6002.0 0.0 0.0 0.0 0.25 0.0	7334.0 8342.0 0.0 0.0 0.0 0.25 0.0	7356.0 8342.0 0.0 0.0 0.0 0.25 0.0  1
7144.0 8342.0 0.0 0.0 0.0 0.25 0.0	7188.0 8342.0 0.0 0.0 0.0 0.25 0.0	7144.0 8578.0 0.0 0.0 0.0 0.25 0.0	7188.0 8578.0 0.0 0.0 0.0 0.25 0.0  1
7144.0 6002.0 0.0 0.0 0.0 0.25 0.0	7334.0 6002.0 0.0 0.0 0.0 0.25 0.0	7144.0 8188.0 0.0 0.0 0.0 0.25 0.0	7334.0 8188.0 0.0 0.0 0.0 0.25 0.0  1
7188.0 8578.0 0.0 0.0 0.0 0.25 0.0	7356.0 8578.0 0.0 0.0 0.0 0.25 0.0	7188.0 8580.0 0.0 0.0 0.0 0.25 0.0	7356.0 8580.0 0.0 0.0 0.0 0.25 0.0  1
8682.0 6002.0 0.0 0.0 0.0 0.25 0.0	11248.0 6002.0 0.0 0.0 0.0 0.25 0.0	8682.0 8366.0 0.0 0.0 0.0 0.25 0.0	11248.0 8366.0 0.0 0.0 0.0 0.25 0.0  1
8682.0 9192.0 0.0 0.0 0.0 0.25 0.0	8912.0 9192.0 0.0 0.0 0.0 0.25 0.0	8682.0 11002.0 0.0 0.0 0.0 0.25 0.0	8912.0 11002.0 0.0 0.0 0.0 0.25 0.0  1
8912.0 9112.0 0.0 0.0 0.0 0.25 0.0	11248.0 9112.0 0.0 0.0 0.0 0.25 0.0	8912.0 11002.0 0.0 0.0 0.0 0.25 0.0	11248.0 11002.0 0.0 0.0 0.0 0.25 0.0  1
9178.0 8996.0 0.0 0.0 0.0 0.25 0.0	11248.0 8996.0 0.0 0.0 0.0 0.25 0.0	9178.0 9112.0 0.0 0.0 0.0 0.25 0.0	11248.0 9112.0 0.0 0.0 0.0 0.25 0.0  1
9140.0 8770.0 0.0 0.0 0.0 0.25 0.0	11248.0 8770.0 0.0 0.0 0.0 0.25 0.0	9140.0 8996.0 0.0 0.0 0.0 0.25 0.0	11248.0 8996.0 0.0 0.0 0.0 0.25 0.0  1
8916.0 8366.0 0.0 0.0 0.0 0.25 0.0	11248.0 8366.0 0.0 0.0 0.0 0.25 0.0	8916.0 8770.0 0.0 0.0 0.0 0.25 0.0	11248.0 8770.0 0.0 0.0 0.0 0.25 0.0  1
9142.0 9070.0 0.0 0.0 0.0 0.25 0.0	9178.0 9070.0 0.0 0.0 0.0 0.25 0.0	9142.0 9112.0 0.0 0.0 0.0 0.25 0.0	9178.0 9112.0 0.0 0.0 0.0 0.25 0.0  1
6554.0 9512.0 63.0 0.0 0.0 0.25 0.0	7006.0 9512.0 63.0 0.0 0.0 0.25 0.0	6554.0 9976.0 63.0 0.0 0.0 0.25 0.0	7006.0 9976.0 63.0 0.0 0.0 0.25 0.0  1
6580.0 9470.0 63.0 0.0 0.0 0.25 0.0	6764.0 9470.0 63.0 0.0 0.0 0.25 0.0	6580.0 9512.0 63.0 0.0 0.0 0.25 0.0	6764.0 9512.0 63.0 0.0 0.0 0.25 0.0  1
6600.0 9428.0 63.0 0.0 0.0 0.25 0.0	6706.0 9428.0 63.0 0.0 0.0 0.25 0.0	6600.0 9470.0 63.0 0.0 0.0 0.25 0.0	6706.0 9470.0 63.0 0.0 0.0 0.25 0.0  1
6600.0 9298.0 63.0 0.0 0.0 0.25 0.0	6672.0 9298.0 63.0 0.0 0.0 0.25 0.0	6600.0 9428.0 63.0 0.0 0.0 0.25 0.0	6672.0 9428.0 63.0 0.0 0.0 0.25 0.0  1
7006.0 9754.0 63.0 0.0 0.0 0.25 0.0	7112.0 9754.0 63.0 0.0 0.0 0.25 0.0	7006.0 9918.0 63.0 0.0 0.0 0.25 0.0	7112.0 9918.0 63.0 0.0 0.0 0.25 0.0  1
6706.0 9450.0 63.0 0.0 0.0 0.25 0.0	6726.0 9450.0 63.0 0.0 0.0 0.25 0.0	6706.0 9470.0 63.0 0.0 0.0 0.25 0.0	6726.0 9470.0 63.0 0.0 0.0 0.25 0.0  1
9000.0 1500.0 0.0 0.0 0.0 0.25 0.0	9500.0 1500.0 0.0 0.0 0.0 0.25 0.0	9000.0 2000.0 0.0 0.0 0.0 0.25 0.0	9500.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
8000.0 1500.0 0.0 0.0 0.0 0.25 0.0	8500.0 1500.0 0.0 0.0 0.0 0.25 0.0	8000.0 2000.0 0.0 0.0 0.0 0.25 0.0	8500.0 2000.0 0.0 0.0 0.0 0.25 0.0  1
11000.0 1000.0 0.0 0.0 0.0 0.25 0.0	11500.0 1000.0 0.0 0.0 0.0 0.25 0.0	11000.0 1500.0 0.0 0.0 0.0 0.25 0.0	11500.0 1500.0 0.0 0.0 0.0 0.25 0.0  1
8500.0 1000.0 0.0 0.0 0.0 0.25 0.0	9000.0 1000.0 0.0 0.0 0.0 0.25 0.0	8500.0 1500.0 0.0 0.0 0.0 0.25 0.0	9000.0 1500.0 0.0 0.0 0.0 0.25 0.0  1
11500.0 3500.0 0.0 0.0 0.0 0.25 0.0	12000.0 3500.0 0.0 0.0 0.0 0.25 0.0	11500.0 4000.0 0.0 0.0 0.0 0.25 0.0	12000.0 4000.0 0.0 0.0 0.0 0.25 0.0  1
10000.0 -6500.0 0.0 0.0 0.0 0.25 0.0	10500.0 -6500.0 0.0 0.0 0.0 0.25 0.0	10000.0 -6000.0 0.0 0.0 0.0 0.25 0.0	10500.0 -6000.0 0.0 0.0 0.0 0.25 0.0  1
11248.0 10500.0 0.0 0.0 0.0 0.25 0.0	11500.0 10500.0 0.0 0.0 0.0 0.25 0.0	11248.0 11000.0 0.0 0.0 0.0 0.25 0.0	11500.0 11000.0 0.0 0.0 0.0 0.25 0.0  1
-5500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-5000.0 5500.0 0.0 0.0 0.0 0.25 0.0	-5500.0 6000.0 0.0 0.0 0.0 0.25 0.0	-5000.0 6000.0 0.0 0.0 0.0 0.25 0.0  1
-3500.0 4500.0 0.0 0.0 0.0 0.25 0.0	-3000.0 4500.0 0.0 0.0 0.0 0.25 0.0	-3500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-3000.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
-7000.0 7000.0 0.0 0.0 0.0 0.25 0.0	-6500.0 7000.0 0.0 0.0 0.0 0.25 0.0	-7000.0 7500.0 0.0 0.0 0.0 0.25 0.0	-6500.0 7500.0 0.0 0.0 0.0 0.25 0.0  1
6500.0 4500.0 0.0 0.0 0.0 0.25 0.0	7000.0 4500.0 0.0 0.0 0.0 0.25 0.0	6500.0 5000.0 0.0 0.0 0.0 0.25 0.0	7000.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
1500.0 4500.0 0.0 0.0 0.0 0.25 0.0	2000.0 4500.0 0.0 0.0 0.0 0.25 0.0	1500.0 5000.0 0.0 0.0 0.0 0.25 0.0	2000.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
2000.0 4500.0 0.0 0.0 0.0 0.25 0.0	2500.0 4500.0 0.0 0.0 0.0 0.25 0.0	2000.0 5000.0 0.0 0.0 0.0 0.25 0.0	2500.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
-5500.0 4500.0 0.0 0.0 0.0 0.25 0.0	-5000.0 4500.0 0.0 0.0 0.0 0.25 0.0	-5500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-5000.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
3000.0 4500.0 0.0 0.0 0.0 0.25 0.0	3500.0 4500.0 0.0 0.0 0.0 0.25 0.0	3000.0 5000.0 0.0 0.0 0.0 0.25 0.0	3500.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
-2500.0 4500.0 0.0 0.0 0.0 0.25 0.0	-2000.0 4500.0 0.0 0.0 0.0 0.25 0.0	-2500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-2000.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
-6000.0 4500.0 0.0 0.0 0.0 0.25 0.0	-5500.0 4500.0 0.0 0.0 0.0 0.25 0.0	-6000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-5500.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
-9500.0 4500.0 0.0 0.0 0.0 0.25 0.0	-9000.0 4500.0 0.0 0.0 0.0 0.25 0.0	-9500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-9000.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
-1000.0 4500.0 0.0 0.0 0.0 0.25 0.0	-500.0 4500.0 0.0 0.0 0.0 0.25 0.0	-1000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-500.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
-4500.0 4500.0 0.0 0.0 0.0 0.25 0.0	-4000.0 4500.0 0.0 0.0 0.0 0.25 0.0	-4500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-4000.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
1000.0 4500.0 0.0 0.0 0.0 0.25 0.0	1500.0 4500.0 0.0 0.0 0.0 0.25 0.0	1000.0 5000.0 0.0 0.0 0.0 0.25 0.0	1500.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
-500.0 4500.0 0.0 0.0 0.0 0.25 0.0	1.52588e-005 4500.0 0.0 0.0 0.0 0.25 0.0	-500.0 5000.0 0.0 0.0 0.0 0.25 0.0	1.52588e-005 5000.0 0.0 0.0 0.0 0.25 0.0  1
6000.0 4500.0 0.0 0.0 0.0 0.25 0.0	6500.0 4500.0 0.0 0.0 0.0 0.25 0.0	6000.0 5000.0 0.0 0.0 0.0 0.25 0.0	6500.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
4500.0 4500.0 0.0 0.0 0.0 0.25 0.0	5000.0 4500.0 0.0 0.0 0.0 0.25 0.0	4500.0 5000.0 0.0 0.0 0.0 0.25 0.0	5000.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
5500.0 4500.0 0.0 0.0 0.0 0.25 0.0	6000.0 4500.0 0.0 0.0 0.0 0.25 0.0	5500.0 5000.0 0.0 0.0 0.0 0.25 0.0	6000.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
5000.0 4500.0 0.0 0.0 0.0 0.25 0.0	5500.0 4500.0 0.0 0.0 0.0 0.25 0.0	5000.0 5000.0 0.0 0.0 0.0 0.25 0.0	5500.0 5000.0 0.0 0.0 0.0 0.25 0.0  1
-5500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-5000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-5500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-5000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-1000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-1000.0 5500.0 0.0 0.0 0.0 0.25 0.0	-500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-500.0 5000.0 0.0 0.0 0.0 0.25 0.0	1.52588e-005 5000.0 0.0 0.0 0.0 0.25 0.0	-500.0 5500.0 0.0 0.0 0.0 0.25 0.0	1.52588e-005 5500.0 0.0 0.0 0.0 0.25 0.0  1
-3500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-3000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-3500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-3000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-9000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-8500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-9000.0 5500.0 0.0 0.0 0.0 0.25 0.0	-8500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-1500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-1000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-1500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-1000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
2500.0 5000.0 0.0 0.0 0.0 0.25 0.0	3000.0 5000.0 0.0 0.0 0.0 0.25 0.0	2500.0 5500.0 0.0 0.0 0.0 0.25 0.0	3000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
3500.0 5000.0 0.0 0.0 0.0 0.25 0.0	4000.0 5000.0 0.0 0.0 0.0 0.25 0.0	3500.0 5500.0 0.0 0.0 0.0 0.25 0.0	4000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-2000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-1500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-2000.0 5500.0 0.0 0.0 0.0 0.25 0.0	-1500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-2500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-2000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-2500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-2000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-9500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-9000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-9500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-9000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-4000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-3500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-4000.0 5500.0 0.0 0.0 0.0 0.25 0.0	-3500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
0.0 7000.0 0.0 0.0 0.0 0.25 0.0	500.0 7000.0 0.0 0.0 0.0 0.25 0.0	0.0 7500.0 0.0 0.0 0.0 0.25 0.0	500.0 7500.0 0.0 0.0 0.0 0.25 0.0  1
5500.0 5000.0 0.0 0.0 0.0 0.25 0.0	6000.0 5000.0 0.0 0.0 0.0 0.25 0.0	5500.0 5500.0 0.0 0.0 0.0 0.25 0.0	6000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
4000.0 5000.0 0.0 0.0 0.0 0.25 0.0	4500.0 5000.0 0.0 0.0 0.0 0.25 0.0	4000.0 5500.0 0.0 0.0 0.0 0.25 0.0	4500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
4500.0 5000.0 0.0 0.0 0.0 0.25 0.0	5000.0 5000.0 0.0 0.0 0.0 0.25 0.0	4500.0 5500.0 0.0 0.0 0.0 0.25 0.0	5000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-8500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-8000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-8500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-8000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-4500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-4000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-4500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-4000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
2000.0 5000.0 0.0 0.0 0.0 0.25 0.0	2500.0 5000.0 0.0 0.0 0.0 0.25 0.0	2000.0 5500.0 0.0 0.0 0.0 0.25 0.0	2500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
0.0 5000.0 0.0 0.0 0.0 0.25 0.0	500.0 5000.0 0.0 0.0 0.0 0.25 0.0	0.0 5500.0 0.0 0.0 0.0 0.25 0.0	500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-10000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-9500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-10000.0 5500.0 0.0 0.0 0.0 0.25 0.0	-9500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-5000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-4500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-5000.0 5500.0 0.0 0.0 0.0 0.25 0.0	-4500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-6000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-5500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-6000.0 5500.0 0.0 0.0 0.0 0.25 0.0	-5500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-8000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-7500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-8000.0 5500.0 0.0 0.0 0.0 0.25 0.0	-7500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-7500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-7000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-7500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-7000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
7000.0 5000.0 0.0 0.0 0.0 0.25 0.0	7500.0 5000.0 0.0 0.0 0.0 0.25 0.0	7000.0 5500.0 0.0 0.0 0.0 0.25 0.0	7500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-10500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-10000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-10500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-10000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
5000.0 5000.0 0.0 0.0 0.0 0.25 0.0	5500.0 5000.0 0.0 0.0 0.0 0.25 0.0	5000.0 5500.0 0.0 0.0 0.0 0.25 0.0	5500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-6500.0 5000.0 0.0 0.0 0.0 0.25 0.0	-6000.0 5000.0 0.0 0.0 0.0 0.25 0.0	-6500.0 5500.0 0.0 0.0 0.0 0.25 0.0	-6000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
6500.0 5000.0 0.0 0.0 0.0 0.25 0.0	7000.0 5000.0 0.0 0.0 0.0 0.25 0.0	6500.0 5500.0 0.0 0.0 0.0 0.25 0.0	7000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
-4000.0 7000.0 0.0 0.0 0.0 0.25 0.0	-3500.0 7000.0 0.0 0.0 0.0 0.25 0.0	-4000.0 7500.0 0.0 0.0 0.0 0.25 0.0	-3500.0 7500.0 0.0 0.0 0.0 0.25 0.0  1
6000.0 5000.0 0.0 0.0 0.0 0.25 0.0	6500.0 5000.0 0.0 0.0 0.0 0.25 0.0	6000.0 5500.0 0.0 0.0 0.0 0.25 0.0	6500.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
1500.0 5000.0 0.0 0.0 0.0 0.25 0.0	2000.0 5000.0 0.0 0.0 0.0 0.25 0.0	1500.0 5500.0 0.0 0.0 0.0 0.25 0.0	2000.0 5500.0 0.0 0.0 0.0 0.25 0.0  1
